Query	GO:EggNOG GO Cellular
jg20316	GO:0044444
jg19703	GO:0000151
jg19703	GO:0043231
jg20175	GO:0005737
jg20175	GO:0043231
jg20175	GO:0044444
jg19466	GO:0043231
jg20315	GO:0005737
jg20315	GO:0043231
jg20315	GO:0044444
jg20320	GO:0005737
jg20320	GO:0005929
jg20320	GO:0043231
jg19854	GO:0005737
jg19854	GO:0043231
jg19854	GO:0044444
jg19995	GO:0016021
jg19360	GO:0005737
jg19360	GO:0005794
jg19360	GO:0016021
jg19360	GO:0043231
jg19360	GO:0044444
jg19776	GO:0005618
jg19776	GO:0005737
jg19776	GO:0005829
jg19776	GO:0031225
jg19776	GO:0044444
jg19776	GO:0046658
jg18994	GO:0000151
jg18969	GO:0000311
jg18969	GO:0005737
jg18969	GO:0009579
jg18969	GO:0030529
jg18969	GO:0034357
jg18969	GO:0043231
jg18969	GO:0044436
jg18969	GO:0044444
jg19605	GO:0005737
jg19605	GO:0009579
jg19605	GO:0034357
jg19605	GO:0043231
jg19605	GO:0044436
jg19605	GO:0044444
jg20092	GO:0005737
jg20092	GO:0016021
jg20092	GO:0043231
jg20092	GO:0044444
jg19006	GO:0005737
jg19006	GO:0043231
jg19006	GO:0044444
jg19281	GO:0005737
jg19281	GO:0005829
jg19281	GO:0044444
jg19979	GO:0005737
jg19979	GO:0005794
jg19979	GO:0043231
jg19979	GO:0044444
jg19869	GO:0005737
jg19869	GO:0005829
jg19869	GO:0044444
jg19789	GO:0005737
jg19789	GO:0043231
jg20088	GO:0005737
jg20088	GO:0005829
jg20088	GO:0043231
jg20088	GO:0044444
jg19022	GO:0005737
jg19022	GO:0016021
jg19022	GO:0043231
jg19022	GO:0044444
jg19581	GO:0005737
jg19581	GO:0030529
jg19581	GO:0044444
jg19921	GO:0005737
jg19921	GO:0043231
jg19921	GO:0044444
jg19512	GO:0005737
jg19512	GO:0043231
jg19512	GO:0044444
jg20328	GO:0005737
jg20328	GO:0005829
jg20328	GO:0043231
jg20328	GO:0044444
jg19311	GO:0005737
jg19311	GO:0031968
jg19311	GO:0043231
jg19311	GO:0044444
jg20164	GO:0005694
jg20164	GO:0005737
jg20164	GO:0043231
jg20164	GO:0044444
jg20194	GO:0030529
jg19073	GO:0043231
jg19956	GO:0043231
jg19533	GO:0005737
jg19533	GO:0019866
jg19533	GO:0043231
jg19533	GO:0044444
jg19533	GO:0044455
jg20274	GO:0005618
jg20274	GO:0005737
jg20274	GO:0005829
jg20274	GO:0030529
jg20274	GO:0043231
jg20274	GO:0044444
jg18885	GO:0043231
jg19261	GO:0005737
jg19261	GO:0005794
jg19261	GO:0016021
jg19261	GO:0043231
jg19261	GO:0044444
jg20082	GO:0005618
jg20082	GO:0005737
jg20082	GO:0009579
jg20082	GO:0034357
jg20082	GO:0043231
jg20082	GO:0044436
jg20082	GO:0044444
jg20275	GO:0005737
jg20275	GO:0043231
jg20275	GO:0044444
jg19976	GO:0005618
jg19976	GO:0005737
jg19976	GO:0005829
jg19976	GO:0043231
jg19976	GO:0044444
jg20230	GO:0030529
jg20230	GO:0043231
jg19866	GO:0005737
jg19866	GO:0009579
jg19866	GO:0034357
jg19866	GO:0043231
jg19866	GO:0044436
jg19866	GO:0044444
jg19475	GO:0043231
jg20035	GO:0005737
jg20035	GO:0005829
jg20035	GO:0043231
jg20035	GO:0044444
jg19441	GO:0005737
jg19441	GO:0005829
jg19441	GO:0030529
jg19441	GO:0043231
jg19441	GO:0044444
jg19663	GO:0005737
jg19663	GO:0005829
jg19663	GO:0043231
jg19663	GO:0044444
jg20185	GO:0043231
jg19048	GO:0005737
jg19048	GO:0009579
jg19048	GO:0043231
jg19048	GO:0044444
jg19693	GO:0005737
jg19693	GO:0005829
jg19693	GO:0044444
jg19149	GO:0016021
jg19149	GO:0030288
jg19149	GO:0030313
jg19149	GO:0043231
jg20276	GO:0030529
jg19895	GO:0005737
jg19895	GO:0005829
jg19895	GO:0043231
jg19895	GO:0044444
jg20284	GO:0005737
jg20284	GO:0043231
jg20284	GO:0044444
jg19994	GO:0000502
jg19994	GO:0005737
jg19994	GO:0005829
jg19994	GO:0005838
jg19994	GO:0008540
jg19994	GO:0022624
jg19994	GO:0043231
jg19994	GO:0044444
jg19938	GO:0043231
jg20232	GO:0016021
jg19821	GO:0005737
jg19821	GO:0043231
jg19545	GO:0005737
jg19545	GO:0005829
jg19545	GO:0044444
jg19112	GO:0005737
jg19112	GO:0009521
jg19112	GO:0009579
jg19112	GO:0034357
jg19112	GO:0043231
jg19112	GO:0044436
jg19112	GO:0044444
jg20319	GO:0005737
jg20319	GO:0043231
jg20319	GO:0044444
jg19484	GO:0005737
jg19484	GO:0005829
jg19484	GO:0012506
jg19484	GO:0031410
jg19484	GO:0035618
jg19484	GO:0035619
jg19484	GO:0043231
jg19484	GO:0044444
jg19721	GO:0005737
jg19721	GO:0005783
jg19721	GO:0005794
jg19721	GO:0016021
jg19721	GO:0043231
jg19721	GO:0044444
jg19438	GO:0005737
jg19438	GO:0005829
jg19438	GO:0019866
jg19438	GO:0043231
jg19438	GO:0044444
jg19438	GO:0044455
jg20078	GO:0005618
jg20078	GO:0005737
jg20078	GO:0009579
jg20078	GO:0019866
jg20078	GO:0034357
jg20078	GO:0043231
jg20078	GO:0044436
jg20078	GO:0044444
jg20174	GO:0005737
jg20174	GO:0043231
jg20174	GO:0044444
jg20299	GO:0005737
jg20299	GO:0009579
jg20299	GO:0030529
jg20299	GO:0034357
jg20299	GO:0043231
jg20299	GO:0044436
jg20299	GO:0044444
jg20121	GO:0016021
jg19989	GO:0043231
jg18996	GO:0005737
jg18996	GO:0043231
jg18996	GO:0044444
jg18985	GO:0005737
jg18985	GO:0043231
jg18985	GO:0044444
jg20207	GO:0005737
jg20207	GO:0019866
jg20207	GO:0031968
jg20207	GO:0043231
jg20207	GO:0044444
jg19019	GO:0005737
jg19019	GO:0009579
jg19019	GO:0034357
jg19019	GO:0043231
jg19019	GO:0044436
jg19019	GO:0044444
jg19774	GO:0005737
jg19774	GO:0043231
jg19774	GO:0044444
jg20269	GO:0043231
jg19908	GO:0005737
jg19908	GO:0043231
jg19908	GO:0044444
jg20301	GO:0005737
jg20301	GO:0005829
jg20301	GO:0043231
jg20301	GO:0044444
jg19668	GO:0005737
jg19668	GO:0005783
jg19668	GO:0005829
jg19668	GO:0043231
jg19668	GO:0044444
jg19585	GO:0005737
jg19585	GO:0005783
jg19585	GO:0016021
jg19585	GO:0043231
jg19585	GO:0044444
jg19080	GO:0005737
jg19080	GO:0016021
jg19080	GO:0019866
jg19080	GO:0043231
jg19080	GO:0044444
jg18971	GO:0005737
jg18971	GO:0005783
jg18971	GO:0016021
jg18971	GO:0043231
jg18971	GO:0044444
jg19611	GO:0005737
jg19159	GO:0005737
jg19159	GO:0005829
jg19159	GO:0043231
jg19159	GO:0044444
jg19001	GO:0005737
jg19001	GO:0005794
jg19001	GO:0016021
jg19001	GO:0031301
jg19001	GO:0043231
jg19001	GO:0044444
jg20210	GO:0005618
jg20210	GO:0005737
jg20210	GO:0005794
jg20210	GO:0005829
jg20210	GO:0030529
jg20210	GO:0043231
jg20210	GO:0044444
jg19316	GO:0005737
jg19316	GO:0016021
jg19316	GO:0043231
jg19316	GO:0044444
jg19586	GO:0043231
jg19039	GO:0005737
jg19039	GO:0043231
jg19039	GO:0044444
jg19680	GO:0005635
jg19680	GO:0043231
jg19068	GO:0005694
jg19068	GO:0043231
jg20073	GO:0005737
jg20073	GO:0005829
jg20073	GO:0044444
jg19255	GO:0005635
jg19255	GO:0005667
jg19255	GO:0005737
jg19255	GO:0005783
jg19255	GO:0005829
jg19255	GO:0031968
jg19255	GO:0043231
jg19255	GO:0044444
jg19255	GO:0045172
jg19279	GO:0000502
jg19279	GO:0005737
jg19279	GO:0005829
jg19279	GO:0043231
jg19279	GO:0044444
jg19771	GO:0005737
jg19771	GO:0005794
jg19771	GO:0016021
jg19771	GO:0043231
jg19771	GO:0044444
jg19050	GO:0016021
jg19011	GO:0005737
jg19011	GO:0009579
jg19011	GO:0019866
jg19011	GO:0043231
jg19011	GO:0044444
jg20028	GO:0005737
jg20028	GO:0016021
jg20028	GO:0043231
jg20028	GO:0044444
jg19601	GO:0005737
jg19601	GO:0043231
jg19601	GO:0044444
jg19871	GO:0043231
jg19132	GO:0005737
jg19132	GO:0009579
jg19132	GO:0034357
jg19132	GO:0043231
jg19132	GO:0044436
jg19132	GO:0044444
jg20212	GO:0031225
jg19900	GO:0043231
jg19660	GO:0005737
jg19660	GO:0030529
jg19660	GO:0044444
jg19111	GO:0016021
jg11942	GO:0043231
jg19940	GO:0005737
jg19940	GO:0043231
jg19940	GO:0044444
jg20293	GO:0005618
jg20293	GO:0005737
jg20293	GO:0005829
jg20293	GO:0043231
jg20293	GO:0044444
jg19278	GO:0043231
jg19094	GO:0005737
jg19094	GO:0005829
jg19094	GO:0030529
jg19094	GO:0044444
jg19728	GO:0005737
jg19728	GO:0005794
jg19728	GO:0043231
jg19728	GO:0044444
jg19641	GO:0005737
jg19641	GO:0043231
jg19641	GO:0044444
jg19630	GO:0000151
jg19089	GO:0043231
jg19188	GO:0005737
jg19188	GO:0005829
jg19188	GO:0044444
jg20307	GO:0043231
jg18973	GO:0005618
jg18973	GO:0005737
jg18973	GO:0005794
jg18973	GO:0005829
jg18973	GO:0016021
jg18973	GO:0043231
jg18973	GO:0044444
jg19713	GO:0005737
jg19713	GO:0043231
jg19713	GO:0044444
jg19041	GO:0005737
jg19041	GO:0005783
jg19041	GO:0005829
jg19041	GO:0043005
jg19041	GO:0043025
jg19041	GO:0043231
jg19041	GO:0044444
jg19815	GO:0005618
jg19815	GO:0005737
jg19815	GO:0043231
jg19815	GO:0044444
jg11596	GO:0005737
jg11596	GO:0043231
jg11596	GO:0044444
jg19664	GO:0005737
jg19664	GO:0043231
jg19664	GO:0044444
jg19967	GO:0005737
jg19967	GO:0005829
jg19967	GO:0043231
jg19967	GO:0044444
jg20267	GO:0005618
jg20267	GO:0005737
jg20267	GO:0005829
jg20267	GO:0030529
jg20267	GO:0043231
jg20267	GO:0044444
jg19535	GO:0005635
jg19535	GO:0016021
jg19535	GO:0043231
jg19535	GO:0046930
jg20242	GO:0005737
jg20242	GO:0043231
jg20242	GO:0044444
jg20297	GO:0005737
jg20297	GO:0043231
jg20297	GO:0044444
jg18883	GO:0005737
jg18883	GO:0043231
jg18883	GO:0044444
jg19003	GO:0005694
jg19003	GO:0043231
jg20341	GO:0005737
jg20341	GO:0009521
jg20341	GO:0009579
jg20341	GO:0016021
jg20341	GO:0030076
jg20341	GO:0034357
jg20341	GO:0043231
jg20341	GO:0044436
jg20341	GO:0044444
jg19409	GO:0005737
jg19409	GO:0005783
jg19409	GO:0016021
jg19409	GO:0043231
jg19409	GO:0044444
jg19632	GO:0005737
jg19632	GO:0043231
jg19632	GO:0044444
jg19321	GO:0005737
jg19321	GO:0043231
jg19321	GO:0044444
jg20292	GO:0005618
jg20292	GO:0005737
jg20292	GO:0005829
jg20292	GO:0043231
jg20292	GO:0044444
jg19911	GO:0005737
jg20333	GO:0005737
jg20333	GO:0043231
jg19222	GO:0005737
jg19222	GO:0005783
jg19222	GO:0005794
jg19222	GO:0016021
jg19222	GO:0043231
jg19222	GO:0044444
jg19379	GO:0016021
jg19447	GO:0005667
jg19447	GO:0005737
jg19447	GO:0030880
jg19447	GO:0043231
jg19314	GO:0005737
jg19314	GO:0044444
jg18936	GO:0005737
jg18936	GO:0005829
jg18936	GO:0043231
jg18936	GO:0044444
jg19626	GO:0005618
jg19626	GO:0005737
jg19626	GO:0005783
jg19626	GO:0016021
jg19626	GO:0043231
jg19626	GO:0044444
jg20021	GO:0005737
jg20021	GO:0005794
jg20021	GO:0005829
jg20021	GO:0030529
jg20021	GO:0043231
jg20021	GO:0044444
jg19439	GO:0005737
jg19439	GO:0005829
jg19439	GO:0019866
jg19439	GO:0043231
jg19439	GO:0044444
jg19439	GO:0044455
jg20074	GO:0005737
jg20074	GO:0005829
jg20074	GO:0044444
jg19205	GO:0005618
jg19205	GO:0005737
jg19205	GO:0005783
jg19205	GO:0005794
jg19205	GO:0005829
jg19205	GO:0043231
jg19205	GO:0044444
jg19992	GO:0043231
jg20178	GO:0005737
jg20178	GO:0043231
jg20178	GO:0044444
jg20250	GO:0043231
jg19163	GO:0005737
jg19163	GO:0016021
jg19163	GO:0043231
jg19163	GO:0044444
jg19872	GO:0005737
jg19872	GO:0044444
jg19091	GO:0016021
jg19460	GO:0005737
jg19460	GO:0043231
jg19460	GO:0044444
jg18862	GO:0005737
jg18862	GO:0005783
jg18862	GO:0043231
jg18862	GO:0044444
jg18888	GO:0016021
jg19366	GO:0005737
jg19366	GO:0016021
jg19401	GO:0005737
jg19943	GO:0005737
jg19943	GO:0009579
jg19943	GO:0034357
jg19943	GO:0043231
jg19943	GO:0044436
jg19943	GO:0044444
jg19520	GO:0016021
jg19577	GO:0005618
jg19385	GO:0005737
jg19385	GO:0009521
jg19385	GO:0009579
jg19385	GO:0016021
jg19385	GO:0034357
jg19385	GO:0043231
jg19385	GO:0044436
jg19385	GO:0044444
jg19870	GO:0005694
jg19870	GO:0005737
jg19870	GO:0005829
jg19870	GO:0030880
jg19870	GO:0043231
jg19870	GO:0044444
jg19386	GO:0005737
jg19386	GO:0009521
jg19386	GO:0009579
jg19386	GO:0016021
jg19386	GO:0034357
jg19386	GO:0043231
jg19386	GO:0044436
jg19386	GO:0044444
jg19990	GO:0005737
jg19990	GO:0043231
jg18898	GO:0043231
jg19365	GO:0005737
jg19365	GO:0005783
jg19365	GO:0005794
jg19365	GO:0016021
jg19365	GO:0043231
jg19365	GO:0044444
jg19216	GO:0043231
jg20308	GO:0005737
jg20308	GO:0043231
jg20308	GO:0044444
jg20066	GO:0043231
jg19452	GO:0005737
jg19452	GO:0030529
jg19452	GO:0044444
jg20089	GO:0005737
jg20089	GO:0009579
jg20089	GO:0034357
jg20089	GO:0043231
jg20089	GO:0044436
jg20089	GO:0044444
jg20084	GO:0043231
jg20329	GO:0043231
jg19898	GO:0043231
jg19364	GO:0000502
jg19364	GO:0005737
jg19364	GO:0005829
jg19364	GO:0043231
jg19364	GO:0044444
jg19240	GO:0005737
jg19240	GO:0009579
jg19240	GO:0016021
jg19240	GO:0043231
jg19240	GO:0044444
jg19128	GO:0005737
jg19128	GO:0005829
jg19128	GO:0044444
jg20111	GO:0005737
jg20111	GO:0005783
jg20111	GO:0016021
jg20111	GO:0031968
jg20111	GO:0043231
jg20111	GO:0044444
jg19293	GO:0005737
jg19293	GO:0043231
jg19293	GO:0044444
jg19768	GO:0005618
jg19768	GO:0005737
jg19768	GO:0005829
jg19768	GO:0009579
jg19768	GO:0030529
jg19768	GO:0034357
jg19768	GO:0043231
jg19768	GO:0044436
jg19768	GO:0044444
jg19384	GO:0005737
jg19384	GO:0009521
jg19384	GO:0009579
jg19384	GO:0016021
jg19384	GO:0034357
jg19384	GO:0043231
jg19384	GO:0044436
jg19384	GO:0044444
jg20048	GO:0005737
jg20048	GO:0009579
jg20048	GO:0043231
jg20048	GO:0044444
jg19478	GO:0030529
jg19478	GO:0043231
jg20168	GO:0016021
jg19242	GO:0005737
jg19242	GO:0030529
jg19242	GO:0043231
jg19242	GO:0044444
jg19504	GO:0043231
jg20158	GO:0005737
jg20158	GO:0016021
jg20158	GO:0043231
jg20158	GO:0044444
jg20054	GO:0005737
jg20054	GO:0005783
jg20054	GO:0005794
jg20054	GO:0043231
jg20054	GO:0044444
jg19115	GO:0005737
jg19115	GO:0005829
jg19115	GO:0016021
jg19115	GO:0044444
jg19843	GO:0005737
jg19843	GO:0005783
jg19843	GO:0016021
jg19843	GO:0043231
jg19843	GO:0044444
jg19376	GO:0005737
jg19376	GO:0043231
jg19376	GO:0044444
jg19927	GO:0043231
jg19317	GO:0005737
jg19317	GO:0043231
jg19317	GO:0044444
jg18878	GO:0005737
jg18878	GO:0043231
jg18878	GO:0044444
jg12292	GO:0005737
jg12292	GO:0043231
jg12292	GO:0044444
jg19303	GO:0016021
jg19801	GO:0005737
jg19801	GO:0016021
jg19801	GO:0019866
jg19801	GO:0043231
jg19801	GO:0044444
jg20143	GO:0005953
jg19671	GO:0005737
jg19671	GO:0043231
jg19671	GO:0044444
jg19840	GO:0043231
jg20018	GO:0005635
jg20018	GO:0005737
jg20018	GO:0005783
jg20018	GO:0005829
jg20018	GO:0005887
jg20018	GO:0016021
jg20018	GO:0043231
jg20018	GO:0044444
jg19428	GO:0005737
jg19428	GO:0043231
jg20033	GO:0005737
jg20033	GO:0016021
jg20033	GO:0043231
jg20033	GO:0044444
jg20193	GO:0005737
jg20193	GO:0005783
jg20193	GO:0005794
jg20193	GO:0012506
jg20193	GO:0016021
jg20193	GO:0031410
jg20193	GO:0043231
jg20193	GO:0044444
jg19250	GO:0043231
jg18942	GO:0005737
jg18942	GO:0043231
jg18942	GO:0044444
jg20081	GO:0005618
jg20081	GO:0005737
jg20081	GO:0005829
jg20081	GO:0044444
jg12304	GO:0005737
jg12304	GO:0043231
jg19247	GO:0005737
jg19247	GO:0005783
jg19247	GO:0016021
jg19247	GO:0043231
jg19247	GO:0044444
jg20206	GO:0005737
jg20206	GO:0005783
jg20206	GO:0016021
jg20206	GO:0043231
jg20206	GO:0044444
jg18997	GO:0005737
jg18997	GO:0016021
jg18997	GO:0043231
jg18997	GO:0044444
jg20183	GO:0005737
jg20183	GO:0005829
jg20183	GO:0016021
jg20183	GO:0043231
jg20183	GO:0044444
jg20321	GO:0005737
jg20321	GO:0005794
jg20321	GO:0030117
jg20321	GO:0031410
jg20321	GO:0043231
jg20321	GO:0044444
jg19893	GO:0043231
jg19740	GO:0005737
jg19740	GO:0016021
jg19740	GO:0043231
jg19740	GO:0044444
jg19783	GO:0005737
jg19783	GO:0043231
jg19783	GO:0044444
jg19655	GO:0005737
jg19655	GO:0005829
jg19655	GO:0031410
jg19655	GO:0043231
jg19655	GO:0044444
jg18957	GO:0005737
jg18957	GO:0005794
jg18957	GO:0016021
jg18957	GO:0043231
jg18957	GO:0044444
jg19416	GO:0005737
jg19416	GO:0031968
jg19416	GO:0043231
jg19416	GO:0044444
jg19804	GO:0009521
jg19804	GO:0009579
jg19804	GO:0034357
jg19804	GO:0044436
jg20049	GO:0043231
jg19897	GO:0005737
jg19897	GO:0005829
jg19897	GO:0043231
jg19897	GO:0044444
jg19920	GO:0005737
jg19920	GO:0005829
jg19920	GO:0043231
jg19920	GO:0044444
jg19887	GO:0005737
jg19887	GO:0044444
jg19709	GO:0005737
jg19709	GO:0030529
jg19709	GO:0043231
jg19709	GO:0044444
jg19916	GO:0005737
jg19916	GO:0009579
jg19916	GO:0034357
jg19916	GO:0043231
jg19916	GO:0044436
jg19916	GO:0044444
jg19415	GO:0005737
jg19415	GO:0043231
jg19415	GO:0044444
jg19477	GO:0005737
jg19477	GO:0043231
jg19477	GO:0044444
jg19848	GO:0043231
jg19420	GO:0005737
jg19420	GO:0016021
jg19420	GO:0043231
jg19420	GO:0044444
jg18983	GO:0016021
jg19501	GO:0005737
jg19501	GO:0043231
jg31967	GO:0005737
jg31967	GO:0005829
jg31967	GO:0044444
jg31964	GO:0043231
jg31965	GO:0000502
jg31965	GO:0005737
jg31965	GO:0005829
jg31965	GO:0043231
jg31965	GO:0044444
jg76	GO:0005737
jg76	GO:0005829
jg76	GO:0016021
jg76	GO:0031410
jg76	GO:0043231
jg76	GO:0044444
jg37380	GO:0005737
jg37380	GO:0005829
jg37380	GO:0043231
jg37380	GO:0044444
jg10063	GO:0005737
jg10063	GO:0043231
jg10063	GO:0044444
jg10066	GO:0043231
jg10065	GO:0005737
jg10065	GO:0005794
jg10065	GO:0016021
jg10065	GO:0043231
jg10065	GO:0044444
jg99	GO:0005737
jg99	GO:0005829
jg99	GO:0030529
jg99	GO:0044444
jg13	GO:0005737
jg13	GO:0005783
jg13	GO:0005787
jg13	GO:0016021
jg13	GO:0043231
jg13	GO:0044444
jg11	GO:0005737
jg11	GO:0005829
jg11	GO:0043231
jg11	GO:0044444
jg18328	GO:0043231
jg18189	GO:0005737
jg18189	GO:0005794
jg18189	GO:0005829
jg18189	GO:0043231
jg18189	GO:0044444
jg18412	GO:0005737
jg18412	GO:0043231
jg18412	GO:0044444
jg18829	GO:0005737
jg18829	GO:0005783
jg18829	GO:0043231
jg18829	GO:0044444
jg18256	GO:0005737
jg18256	GO:0005829
jg18256	GO:0044444
jg17978	GO:0043231
jg18658	GO:0005737
jg18658	GO:0005829
jg18658	GO:0044444
jg18601	GO:0005737
jg18601	GO:0043231
jg18601	GO:0044444
jg17847	GO:0016021
jg17862	GO:0005737
jg17862	GO:0005829
jg17862	GO:0030529
jg17862	GO:0031410
jg17862	GO:0043231
jg17862	GO:0044444
jg18113	GO:0005737
jg18113	GO:0005829
jg18113	GO:0043231
jg18113	GO:0044444
jg17734	GO:0005737
jg17734	GO:0043231
jg17734	GO:0044444
jg18574	GO:0005618
jg18574	GO:0005737
jg18574	GO:0005829
jg18574	GO:0005929
jg18574	GO:0009579
jg18574	GO:0030018
jg18574	GO:0030529
jg18574	GO:0031410
jg18574	GO:0031430
jg18574	GO:0031672
jg18574	GO:0031674
jg18574	GO:0034357
jg18574	GO:0043231
jg18574	GO:0044436
jg18574	GO:0044444
jg18574	GO:0070062
jg18491	GO:0005737
jg18491	GO:0043231
jg17768	GO:0005737
jg17768	GO:0005794
jg17768	GO:0043231
jg17768	GO:0044444
jg18164	GO:0000502
jg17888	GO:0000502
jg17888	GO:0005737
jg17888	GO:0005829
jg17888	GO:0005839
jg17888	GO:0043231
jg17888	GO:0044444
jg18680	GO:0005737
jg18680	GO:0005829
jg18680	GO:0030529
jg18680	GO:0043231
jg18680	GO:0044444
jg18107	GO:0005737
jg18107	GO:0043231
jg18107	GO:0044444
jg18090	GO:0005737
jg18090	GO:0005829
jg18090	GO:0030529
jg18090	GO:0030880
jg18090	GO:0031410
jg18090	GO:0043231
jg18090	GO:0044444
jg17790	GO:0016021
jg17880	GO:0005737
jg17880	GO:0005829
jg17880	GO:0044444
jg18688	GO:0005737
jg18688	GO:0005829
jg18688	GO:0009579
jg18688	GO:0016469
jg18688	GO:0019866
jg18688	GO:0030529
jg18688	GO:0034357
jg18688	GO:0043231
jg18688	GO:0044436
jg18688	GO:0044444
jg18688	GO:0044455
jg18688	GO:0045259
jg18688	GO:0045263
jg18060	GO:0005737
jg18060	GO:0016021
jg18060	GO:0043231
jg18060	GO:0044444
jg18058	GO:0016021
jg18408	GO:0043231
jg19035	GO:0005737
jg19035	GO:0005794
jg19035	GO:0005829
jg19035	GO:0012506
jg19035	GO:0030117
jg19035	GO:0030120
jg19035	GO:0031410
jg19035	GO:0043231
jg19035	GO:0044444
jg18425	GO:0005737
jg18425	GO:0005829
jg18425	GO:0043231
jg18425	GO:0044444
jg18001	GO:0005737
jg18001	GO:0005829
jg18001	GO:0030529
jg18001	GO:0044444
jg17858	GO:0005737
jg17858	GO:0043231
jg17858	GO:0044444
jg17646	GO:0043231
jg17624	GO:0005737
jg17624	GO:0043231
jg17624	GO:0044444
jg18634	GO:0005737
jg18634	GO:0043231
jg18634	GO:0044444
jg18668	GO:0005737
jg18668	GO:0005829
jg18668	GO:0044444
jg17780	GO:0005737
jg17780	GO:0043231
jg17780	GO:0044444
jg19582	GO:0005737
jg19582	GO:0030529
jg19582	GO:0044444
jg17970	GO:0005618
jg17970	GO:0005737
jg17970	GO:0005783
jg17970	GO:0005794
jg17970	GO:0005829
jg17970	GO:0043231
jg17970	GO:0044444
jg18080	GO:0005737
jg18080	GO:0043231
jg18080	GO:0044444
jg18639	GO:0043231
jg18019	GO:0005618
jg18019	GO:0005737
jg18019	GO:0005794
jg18019	GO:0005829
jg18019	GO:0043231
jg18019	GO:0044444
jg18524	GO:0005737
jg18524	GO:0043231
jg18524	GO:0044444
jg17714	GO:0043231
jg18118	GO:0005737
jg18118	GO:0043231
jg17696	GO:0005737
jg17696	GO:0043231
jg17696	GO:0044444
jg18224	GO:0005737
jg18224	GO:0005829
jg18224	GO:0044444
jg18464	GO:0005618
jg18464	GO:0005737
jg18464	GO:0043231
jg18464	GO:0044444
jg18648	GO:0005737
jg18229	GO:0005618
jg18229	GO:0005737
jg18229	GO:0005794
jg18229	GO:0005829
jg18229	GO:0043231
jg18229	GO:0044444
jg18191	GO:0016021
jg18469	GO:0016021
jg18372	GO:0005737
jg18372	GO:0005829
jg18372	GO:0044444
jg18323	GO:0000311
jg18323	GO:0005737
jg18323	GO:0030529
jg18323	GO:0043231
jg18323	GO:0044444
jg17863	GO:0043231
jg18821	GO:0005737
jg18821	GO:0005794
jg18821	GO:0016021
jg18821	GO:0043231
jg18821	GO:0044444
jg17973	GO:0000502
jg17973	GO:0005737
jg17973	GO:0016234
jg17973	GO:0030018
jg17973	GO:0031674
jg17973	GO:0043231
jg17973	GO:0044444
jg17842	GO:0016021
jg20198	GO:0005737
jg20198	GO:0043231
jg20198	GO:0044444
jg18614	GO:0005929
jg18614	GO:0030992
jg18614	GO:0043231
jg18614	GO:0044447
jg18785	GO:0005737
jg18785	GO:0043231
jg18785	GO:0044444
jg18126	GO:0005737
jg18126	GO:0031968
jg18126	GO:0043231
jg18126	GO:0044444
jg18441	GO:0043231
jg18102	GO:0043231
jg11491	GO:0005737
jg11491	GO:0005929
jg11491	GO:0043231
jg11491	GO:0044444
jg17621	GO:0005737
jg17621	GO:0005829
jg17621	GO:0030880
jg17621	GO:0043231
jg17621	GO:0044444
jg18640	GO:0043231
jg17887	GO:0005737
jg17887	GO:0043231
jg17887	GO:0044444
jg17767	GO:0005737
jg17767	GO:0009579
jg17767	GO:0034357
jg17767	GO:0043231
jg17767	GO:0044436
jg17767	GO:0044444
jg18108	GO:0005737
jg18108	GO:0005829
jg18108	GO:0009579
jg18108	GO:0043231
jg18108	GO:0044444
jg17704	GO:0005737
jg17704	GO:0043231
jg17704	GO:0044444
jg18459	GO:0005737
jg18459	GO:0016021
jg18459	GO:0043231
jg18459	GO:0044444
jg18795	GO:0005618
jg18795	GO:0005737
jg18795	GO:0005829
jg18795	GO:0030529
jg18795	GO:0043231
jg18795	GO:0044444
jg18151	GO:0005737
jg18151	GO:0005794
jg18151	GO:0016021
jg18151	GO:0043231
jg18151	GO:0044444
jg18137	GO:0000151
jg18769	GO:0005737
jg18769	GO:0005829
jg18769	GO:0043231
jg18769	GO:0044444
jg17806	GO:0005737
jg17806	GO:0043231
jg17806	GO:0044444
jg18518	GO:0005737
jg18518	GO:0009579
jg18518	GO:0034357
jg18518	GO:0043231
jg18518	GO:0044436
jg18518	GO:0044444
jg18129	GO:0005737
jg18129	GO:0009579
jg18129	GO:0016021
jg18129	GO:0034357
jg18129	GO:0043231
jg18129	GO:0044436
jg18129	GO:0044444
jg18200	GO:0005737
jg18200	GO:0005794
jg18200	GO:0005829
jg18200	GO:0043231
jg18200	GO:0044444
jg17983	GO:0005635
jg17983	GO:0005737
jg17983	GO:0043231
jg17983	GO:0044444
jg18171	GO:0005737
jg18171	GO:0005829
jg18171	GO:0043231
jg18171	GO:0044444
jg18392	GO:0005737
jg18392	GO:0031410
jg18392	GO:0043231
jg18392	GO:0044444
jg19597	GO:0005737
jg19597	GO:0030529
jg19597	GO:0044444
jg18350	GO:0005737
jg18350	GO:0043231
jg17873	GO:0005737
jg17873	GO:0005829
jg17873	GO:0044444
jg17993	GO:0005737
jg17993	GO:0005794
jg17993	GO:0043231
jg17993	GO:0044444
jg17617	GO:0005618
jg17617	GO:0005737
jg17617	GO:0005794
jg17617	GO:0043231
jg17617	GO:0044444
jg17914	GO:0005737
jg17914	GO:0005829
jg17914	GO:0009579
jg17914	GO:0034357
jg17914	GO:0043231
jg17914	GO:0044436
