Query	GO:EggNOG GO Molecular
jg19733	GO:0017076
jg19733	GO:0032549
jg19733	GO:0032555
jg19733	GO:0035639
jg19023	GO:0001883
jg19023	GO:0016301
jg19023	GO:0016773
jg19023	GO:0017076
jg19023	GO:0032549
jg19023	GO:0032555
jg19023	GO:0035639
jg19155	GO:0003723
jg19946	GO:0016168
jg19946	GO:0046872
jg19156	GO:0042578
jg19331	GO:0046872
jg20245	GO:0003677
jg19363	GO:0003677
jg19363	GO:0003723
jg19781	GO:0015075
jg19781	GO:0015267
jg19781	GO:0022834
jg19781	GO:0022838
jg12303	GO:0003677
jg12303	GO:0046872
jg12303	GO:0070011
jg20083	GO:0001883
jg20083	GO:0008320
jg20083	GO:0015399
jg20083	GO:0017076
jg20083	GO:0022884
jg20083	GO:0032549
jg20083	GO:0032555
jg20083	GO:0043531
jg20040	GO:0001883
jg20040	GO:0016301
jg20040	GO:0016773
jg20040	GO:0017076
jg20040	GO:0032549
jg20040	GO:0032555
jg20040	GO:0035639
jg19929	GO:0001067
jg19929	GO:0003677
jg19929	GO:0008168
jg19929	GO:0035091
jg19929	GO:0046872
jg19445	GO:0004842
jg19445	GO:0016881
jg19510	GO:0005048
jg19510	GO:0020037
jg19510	GO:0046872
jg19537	GO:0001883
jg19537	GO:0016713
jg19537	GO:0017076
jg19537	GO:0020037
jg19537	GO:0032549
jg19537	GO:0032555
jg19537	GO:0035639
jg19537	GO:0046872
jg19537	GO:0052694
jg19015	GO:0001883
jg19015	GO:0015075
jg19015	GO:0016818
jg19015	GO:0017076
jg19015	GO:0032549
jg19015	GO:0032555
jg19015	GO:0035639
jg19876	GO:0001883
jg19876	GO:0003723
jg19876	GO:0004842
jg19876	GO:0016301
jg19876	GO:0016773
jg19876	GO:0016881
jg19876	GO:0017076
jg19876	GO:0032549
jg19876	GO:0032555
jg19876	GO:0035639
jg19876	GO:0046872
jg19077	GO:0016728
jg19077	GO:0046872
jg19775	GO:0001883
jg19775	GO:0016818
jg19775	GO:0017076
jg19775	GO:0032549
jg19775	GO:0032555
jg19775	GO:0035639
jg19775	GO:0046872
jg19985	GO:0015267
jg19985	GO:0042803
jg19020	GO:0003677
jg19020	GO:0004518
jg19020	GO:0046872
jg20060	GO:0001883
jg20060	GO:0016818
jg20060	GO:0017076
jg20060	GO:0032549
jg20060	GO:0032555
jg20060	GO:0035639
jg19495	GO:0031406
jg19210	GO:0001883
jg19210	GO:0015075
jg19210	GO:0017076
jg19210	GO:0032549
jg19210	GO:0032555
jg19210	GO:0035639
jg19237	GO:0001883
jg19237	GO:0005044
jg19237	GO:0016301
jg19237	GO:0016773
jg19237	GO:0016818
jg19237	GO:0017076
jg19237	GO:0030414
jg19237	GO:0032549
jg19237	GO:0032555
jg19237	GO:0035639
jg19237	GO:0042834
jg19237	GO:0046872
jg19225	GO:0008168
jg19466	GO:0003677
jg20315	GO:0001883
jg20315	GO:0003677
jg20315	GO:0016818
jg20315	GO:0017076
jg20315	GO:0032549
jg20315	GO:0032555
jg20315	GO:0035639
jg19549	GO:0016843
jg19803	GO:0001883
jg19803	GO:0016301
jg19803	GO:0016773
jg19803	GO:0017076
jg19803	GO:0032549
jg19803	GO:0032555
jg19803	GO:0035639
jg19854	GO:0008168
jg19485	GO:0001883
jg19485	GO:0008168
jg19485	GO:0016818
jg19485	GO:0017076
jg19485	GO:0032549
jg19485	GO:0032555
jg19485	GO:0035639
jg19485	GO:0046872
jg19995	GO:0016818
jg19995	GO:0070011
jg19360	GO:0015075
jg19360	GO:0015165
jg19360	GO:0015932
jg19360	GO:0036080
jg19776	GO:0001883
jg19776	GO:0017076
jg19776	GO:0032549
jg19776	GO:0032555
jg19776	GO:0035639
jg19605	GO:0003755
jg19605	GO:0005528
jg20266	GO:0070011
jg19864	GO:0016780
jg19864	GO:0046872
jg20092	GO:0001883
jg20092	GO:0003677
jg20092	GO:0003723
jg20092	GO:0004518
jg20092	GO:0004553
jg20092	GO:0015075
jg20092	GO:0015399
jg20092	GO:0016779
jg20092	GO:0016818
jg20092	GO:0016820
jg20092	GO:0017076
jg20092	GO:0032549
jg20092	GO:0032555
jg20092	GO:0035639
jg20092	GO:0046872
jg19784	GO:0003723
jg19784	GO:0016779
jg19006	GO:0046872
jg19006	GO:0070011
jg19807	GO:0001883
jg19807	GO:0016301
jg19807	GO:0016773
jg19807	GO:0017076
jg19807	GO:0032549
jg19807	GO:0032555
jg19807	GO:0035639
jg19620	GO:0046872
jg19281	GO:0001883
jg19281	GO:0016876
jg19281	GO:0017076
jg19281	GO:0032549
jg19281	GO:0032555
jg19281	GO:0035639
jg19281	GO:0052689
jg19869	GO:0016616
jg19869	GO:0016620
jg19869	GO:0016623
jg19869	GO:0046872
jg19869	GO:0050660
jg19869	GO:0051537
jg19789	GO:0001883
jg19789	GO:0017076
jg19789	GO:0032549
jg19789	GO:0032555
jg19789	GO:0043531
jg18975	GO:0003677
jg20088	GO:0001883
jg20088	GO:0003677
jg20088	GO:0016616
jg20088	GO:0016628
jg20088	GO:0016655
jg20088	GO:0016747
jg20088	GO:0016922
jg20088	GO:0017076
jg20088	GO:0032549
jg20088	GO:0032555
jg20088	GO:0035639
jg20088	GO:0046872
jg20088	GO:0070011
jg19022	GO:0001883
jg19022	GO:0003677
jg19022	GO:0003723
jg19022	GO:0004518
jg19022	GO:0004553
jg19022	GO:0015075
jg19022	GO:0015399
jg19022	GO:0016779
jg19022	GO:0016818
jg19022	GO:0016820
jg19022	GO:0017076
jg19022	GO:0032549
jg19022	GO:0032555
jg19022	GO:0035639
jg19022	GO:0046872
jg19581	GO:0003723
jg19581	GO:0016747
jg19921	GO:0015930
jg19921	GO:0016639
jg19921	GO:0046872
jg19921	GO:0050660
jg19921	GO:0051538
jg19512	GO:0008146
jg19512	GO:0046507
jg19512	GO:0046872
jg20328	GO:0001883
jg20328	GO:0016818
jg20328	GO:0017076
jg20328	GO:0032549
jg20328	GO:0032555
jg20328	GO:0035639
jg12405	GO:0016702
jg12405	GO:0016706
jg20164	GO:0003677
jg20164	GO:0016868
jg20194	GO:0003755
jg19073	GO:0003677
jg19146	GO:0016831
jg19956	GO:0003677
jg19956	GO:0046872
jg19533	GO:0003954
jg19533	GO:0016655
jg19799	GO:0004553
jg19124	GO:0001883
jg19124	GO:0015075
jg19124	GO:0015267
jg19124	GO:0016301
jg19124	GO:0016773
jg19124	GO:0016775
jg19124	GO:0017076
jg19124	GO:0022838
jg19124	GO:0032549
jg19124	GO:0032555
jg19124	GO:0035639
jg18885	GO:0003677
jg19261	GO:0004553
jg19028	GO:0001883
jg19028	GO:0017076
jg19028	GO:0032549
jg19028	GO:0032555
jg19028	GO:0035639
jg20082	GO:0015036
jg20082	GO:0016671
jg19616	GO:0046872
jg19454	GO:0003723
jg19454	GO:0004518
jg19042	GO:0004553
jg20275	GO:0016833
jg19976	GO:0016620
jg19976	GO:0033737
jg19475	GO:0003677
jg20035	GO:0001883
jg20035	GO:0016301
jg20035	GO:0016773
jg20035	GO:0017076
jg20035	GO:0032549
jg20035	GO:0032555
jg20035	GO:0035639
jg20203	GO:0003723
jg19663	GO:0003677
jg19663	GO:0016779
jg19663	GO:0032549
jg20185	GO:0003677
jg20185	GO:0046872
jg19048	GO:0042578
jg19048	GO:0046872
jg19149	GO:0003677
jg19149	GO:0003723
jg19149	GO:0003913
jg19149	GO:0005231
jg19149	GO:0008066
jg19149	GO:0015075
jg19149	GO:0015267
jg19149	GO:0016779
jg19149	GO:0022834
jg19149	GO:0022838
jg19895	GO:0016298
jg19895	GO:0042578
jg19895	GO:0052689
jg19619	GO:0046872
jg20284	GO:0010291
jg20284	GO:0020037
jg20284	GO:0046872
jg19994	GO:0001883
jg19994	GO:0016818
jg19994	GO:0017076
jg19994	GO:0032549
jg19994	GO:0032555
jg19994	GO:0035639
jg18965	GO:0001883
jg18965	GO:0003677
jg18965	GO:0016818
jg18965	GO:0017076
jg18965	GO:0032549
jg18965	GO:0032555
jg18965	GO:0035639
jg19245	GO:0004124
jg19938	GO:0003677
jg19879	GO:0046872
jg19667	GO:0003677
jg19667	GO:0015075
jg19667	GO:0016681
jg19667	GO:0046872
jg19667	GO:0051537
jg19821	GO:0001883
jg19821	GO:0003677
jg19821	GO:0003723
jg19821	GO:0004518
jg19821	GO:0016779
jg19821	GO:0017076
jg19821	GO:0032549
jg19821	GO:0032555
jg19821	GO:0035639
jg19821	GO:0046872
jg19821	GO:0070011
jg19545	GO:0001883
jg19545	GO:0016880
jg19545	GO:0016884
jg19545	GO:0017076
jg19545	GO:0032549
jg19545	GO:0032555
jg19545	GO:0035639
jg19112	GO:0046872
jg20319	GO:0004518
jg19484	GO:0001883
jg19484	GO:0003723
jg19484	GO:0016301
jg19484	GO:0016773
jg19484	GO:0016779
jg19484	GO:0017076
jg19484	GO:0032549
jg19484	GO:0032555
jg19484	GO:0035639
jg20179	GO:0003755
jg20179	GO:0046872
jg19721	GO:0015075
jg19721	GO:0015291
jg19438	GO:0001883
jg19438	GO:0003723
jg19438	GO:0015075
jg19438	GO:0016676
jg19438	GO:0016818
jg19438	GO:0017076
jg19438	GO:0032549
jg19438	GO:0032555
jg19438	GO:0035639
jg19407	GO:0016301
jg19407	GO:0016773
jg20078	GO:0001883
jg20078	GO:0003677
jg20078	GO:0016818
jg20078	GO:0017076
jg20078	GO:0032549
jg20078	GO:0032555
jg20078	GO:0035639
jg20078	GO:0070011
jg19224	GO:0008168
jg20340	GO:0030414
jg20340	GO:0061135
jg20299	GO:0003723
jg20299	GO:0009982
jg20121	GO:0016790
jg20121	GO:0046872
jg20121	GO:0070011
jg18996	GO:0001883
jg18996	GO:0016882
jg18996	GO:0017076
jg18996	GO:0032549
jg18996	GO:0032555
jg18996	GO:0035639
jg18996	GO:0046872
jg18985	GO:0003723
jg18985	GO:0016779
jg18985	GO:0046872
jg18985	GO:0070011
jg19246	GO:0008168
jg19246	GO:0008428
jg19019	GO:0016836
jg19019	GO:0020037
jg19019	GO:0046872
jg19774	GO:0004418
jg20269	GO:0001067
jg20269	GO:0003677
jg19100	GO:0001671
jg19100	GO:0060590
jg19668	GO:0046872
jg19449	GO:0005096
jg19449	GO:0030695
jg19377	GO:0046872
jg19585	GO:0016616
jg19585	GO:0033764
jg19043	GO:0046872
jg19910	GO:0005096
jg19910	GO:0030695
jg18971	GO:0016747
jg19611	GO:0042578
jg19159	GO:0001883
jg19159	GO:0003723
jg19159	GO:0004518
jg19159	GO:0016861
jg19159	GO:0017076
jg19159	GO:0020037
jg19159	GO:0032549
jg19159	GO:0032555
jg19159	GO:0035639
jg19159	GO:0046872
jg19001	GO:0015075
jg19001	GO:0015267
jg19001	GO:0022838
jg19154	GO:0001883
jg19154	GO:0016818
jg19154	GO:0017076
jg19154	GO:0032549
jg19154	GO:0032555
jg19154	GO:0035639
jg20210	GO:0001883
jg20210	GO:0016818
jg20210	GO:0017076
jg20210	GO:0032549
jg20210	GO:0032555
jg20210	GO:0035639
jg19688	GO:0070011
jg19060	GO:0016620
jg19586	GO:0001883
jg19586	GO:0003677
jg19586	GO:0016818
jg19586	GO:0017076
jg19586	GO:0032549
jg19586	GO:0032555
jg19586	GO:0035639
jg19039	GO:0003723
jg19039	GO:0004518
jg19039	GO:2001070
jg19068	GO:0003677
jg19068	GO:0016301
jg20073	GO:0016628
jg19255	GO:0001085
jg19255	GO:0003713
jg19255	GO:0003723
jg19255	GO:0003755
jg19255	GO:0016779
jg19255	GO:0042578
jg19255	GO:0042826
jg19255	GO:0046872
jg12202	GO:0046872
jg20129	GO:0001883
jg20129	GO:0017076
jg20129	GO:0032549
jg20129	GO:0032555
jg20129	GO:0035639
jg19279	GO:0001540
jg19279	GO:0001883
jg19279	GO:0004553
jg19279	GO:0016818
jg19279	GO:0017076
jg19279	GO:0020037
jg19279	GO:0032549
jg19279	GO:0032555
jg19279	GO:0035639
jg19279	GO:0042803
jg19279	GO:0046872
jg19279	GO:0048408
jg19279	GO:0070011
jg19113	GO:0001883
jg19113	GO:0016818
jg19113	GO:0017076
jg19113	GO:0032549
jg19113	GO:0032555
jg19113	GO:0035639
jg19771	GO:0015075
jg19771	GO:0015165
jg19771	GO:0015932
jg19771	GO:0036080
jg20028	GO:0015075
jg20005	GO:0015291
jg19601	GO:0016301
jg19601	GO:0016778
jg19601	GO:0042578
jg19601	GO:0046872
jg19871	GO:0001883
jg19871	GO:0003677
jg19871	GO:0016818
jg19871	GO:0017076
jg19871	GO:0032549
jg19871	GO:0032555
jg19871	GO:0035639
jg19871	GO:0046872
jg20212	GO:0046872
jg19660	GO:0046872
jg19111	GO:0001883
jg19111	GO:0016301
jg19111	GO:0016773
jg19111	GO:0016780
jg19111	GO:0016831
jg19111	GO:0017076
jg19111	GO:0019199
jg19111	GO:0032549
jg19111	GO:0032555
jg19111	GO:0035639
jg19111	GO:0042803
jg11942	GO:0003677
jg20128	GO:0001883
jg20128	GO:0017076
jg20128	GO:0032549
jg20128	GO:0032555
jg20128	GO:0035639
jg19940	GO:0042578
jg20293	GO:0001883
jg20293	GO:0003723
jg20293	GO:0016818
jg20293	GO:0017076
jg20293	GO:0032549
jg20293	GO:0032555
jg20293	GO:0035639
jg19278	GO:0003677
jg19278	GO:0046872
jg19182	GO:0001883
jg19182	GO:0017076
jg19182	GO:0032549
jg19182	GO:0032555
jg19182	GO:0035639
jg19069	GO:0008168
jg19728	GO:0016758
jg19641	GO:0016301
jg19641	GO:0016628
jg19641	GO:0016773
jg19641	GO:0016861
jg19641	GO:0046872
jg19493	GO:0003677
jg19493	GO:0004518
jg19493	GO:0004553
jg19493	GO:0008168
jg19089	GO:0003677
jg19188	GO:0008168
jg20071	GO:0003723
jg20071	GO:0046872
jg19192	GO:0015036
jg20307	GO:0001883
jg20307	GO:0003909
jg20307	GO:0016779
jg20307	GO:0017076
jg20307	GO:0032549
jg20307	GO:0032555
jg20307	GO:0035639
jg20307	GO:0042578
jg18973	GO:0016616
jg18973	GO:0016747
jg18973	GO:0042578
jg18973	GO:0046872
jg18973	GO:0050661
jg18973	GO:0070401
jg19041	GO:0001883
jg19041	GO:0008168
jg19041	GO:0016818
jg19041	GO:0016881
jg19041	GO:0017076
jg19041	GO:0032549
jg19041	GO:0032555
jg19041	GO:0035639
jg19041	GO:0070011
jg19877	GO:0046872
jg19815	GO:0008194
jg19815	GO:0016758
jg19664	GO:0001883
jg19664	GO:0016301
jg19664	GO:0016773
jg19664	GO:0017076
jg19664	GO:0032549
jg19664	GO:0032555
jg19664	GO:0035639
jg19967	GO:0001883
jg19967	GO:0016301
jg19967	GO:0016781
jg19967	GO:0017076
jg19967	GO:0032549
jg19967	GO:0032555
jg19967	GO:0035639
jg19967	GO:0046872
jg20204	GO:0003723
jg20242	GO:0016833
jg19715	GO:0001883
jg19715	GO:0016301
jg19715	GO:0016773
jg19715	GO:0017076
jg19715	GO:0032549
jg19715	GO:0032555
jg19715	GO:0035639
jg19054	GO:0046872
jg18883	GO:0016861
jg19003	GO:0003677
jg20341	GO:0016168
jg20341	GO:0046872
jg19467	GO:0046872
jg19632	GO:0016616
jg19012	GO:0008168
jg19012	GO:0016301
jg20292	GO:0001883
jg20292	GO:0003723
jg20292	GO:0016818
jg20292	GO:0017076
jg20292	GO:0032549
jg20292	GO:0032555
jg20292	GO:0035639
jg19911	GO:0001883
jg19911	GO:0016818
jg19911	GO:0017076
jg19911	GO:0032549
jg19911	GO:0032555
jg19911	GO:0035639
jg20333	GO:0004842
jg20333	GO:0016881
jg19222	GO:0001883
jg19222	GO:0003913
jg19222	GO:0015075
jg19222	GO:0015291
jg19222	GO:0015645
jg19222	GO:0016616
jg19222	GO:0016747
jg19222	GO:0017076
jg19222	GO:0032549
jg19222	GO:0032555
jg19222	GO:0035639
jg19379	GO:0001883
jg19379	GO:0016301
jg19379	GO:0016773
jg19379	GO:0017076
jg19379	GO:0032549
jg19379	GO:0032555
jg19379	GO:0035639
jg19447	GO:0016301
jg19447	GO:0016773
jg19447	GO:0019887
jg20234	GO:0004842
jg20234	GO:0016881
jg19314	GO:0001883
jg19314	GO:0016728
jg19314	GO:0017076
jg19314	GO:0032549
jg19314	GO:0032555
jg19314	GO:0035639
jg19528	GO:0016298
jg19528	GO:0052689
jg18936	GO:0042578
jg18936	GO:0046872
jg19626	GO:0004518
jg19626	GO:0051539
jg19018	GO:0046872
jg20021	GO:0001883
jg20021	GO:0017076
jg20021	GO:0032549
jg20021	GO:0032555
jg20021	GO:0035639
jg19439	GO:0001883
jg19439	GO:0003723
jg19439	GO:0015075
jg19439	GO:0016676
jg19439	GO:0016818
jg19439	GO:0017076
jg19439	GO:0032549
jg19439	GO:0032555
jg19439	GO:0035639
jg20074	GO:0016628
jg19205	GO:0001883
jg19205	GO:0017076
jg19205	GO:0032549
jg19205	GO:0032555
jg19205	GO:0035639
jg19992	GO:0003677
jg20211	GO:0001883
jg20211	GO:0016818
jg20211	GO:0017076
jg20211	GO:0032549
jg20211	GO:0032555
jg20211	GO:0035639
jg19163	GO:0001883
jg19163	GO:0005274
jg19163	GO:0015075
jg19163	GO:0015205
jg19163	GO:0015291
jg19163	GO:0015932
jg19163	GO:0017076
jg19163	GO:0032549
jg19163	GO:0032555
jg19163	GO:0035639
jg19163	GO:0042887
jg19872	GO:0003723
jg19872	GO:0030695
jg19091	GO:0001883
jg19091	GO:0016301
jg19091	GO:0016773
jg19091	GO:0017076
jg19091	GO:0032549
jg19091	GO:0032555
jg19091	GO:0035639
jg19131	GO:0046872
jg20258	GO:0004553
jg18972	GO:0046872
jg18862	GO:0001883
jg18862	GO:0017076
jg18862	GO:0032549
jg18862	GO:0032555
jg18862	GO:0035639
jg19401	GO:0001883
jg19401	GO:0016876
jg19401	GO:0017076
jg19401	GO:0032549
jg19401	GO:0032555
jg19401	GO:0035639
jg19943	GO:0001883
jg19943	GO:0017076
jg19943	GO:0032549
jg19943	GO:0032555
jg19943	GO:0035639
jg19943	GO:0046872
jg19980	GO:0001883
jg19980	GO:0016818
jg19980	GO:0017076
jg19980	GO:0032549
jg19980	GO:0032555
jg19980	GO:0035639
jg19520	GO:0005048
jg19520	GO:0020037
jg19520	GO:0046872
jg19577	GO:0045330
jg19577	GO:0052689
jg19385	GO:0016168
jg19385	GO:0046872
jg19037	GO:0046872
jg19515	GO:0042578
jg19515	GO:0046872
jg19870	GO:0003677
jg19870	GO:0015075
jg19870	GO:0015267
jg19870	GO:0016696
jg19870	GO:0016779
jg19870	GO:0018271
jg19870	GO:0022838
jg19870	GO:0046872
jg19386	GO:0016168
jg19386	GO:0046872
jg19187	GO:0001883
jg19187	GO:0016301
jg19187	GO:0016773
jg19187	GO:0017076
jg19187	GO:0032549
jg19187	GO:0032555
jg19187	GO:0035639
jg19990	GO:0008194
jg19990	GO:0016758
jg19990	GO:0016779
jg19990	GO:0030695
jg18898	GO:0003677
jg19365	GO:0046872
jg19216	GO:0003677
jg19049	GO:0070011
jg20308	GO:0001883
jg20308	GO:0016876
jg20308	GO:0017076
jg20308	GO:0032549
jg20308	GO:0032555
jg20308	GO:0035639
jg20066	GO:0003677
jg19958	GO:0046872
jg19747	GO:0008168
jg20084	GO:0003723
jg20084	GO:0016779
jg20329	GO:0001883
jg20329	GO:0003723
jg20329	GO:0016818
jg20329	GO:0017076
jg20329	GO:0017151
jg20329	GO:0032549
jg20329	GO:0032555
jg20329	GO:0035639
jg20346	GO:0001883
jg20346	GO:0016818
jg20346	GO:0017076
jg20346	GO:0032549
jg20346	GO:0032555
jg20346	GO:0035639
jg19898	GO:0070011
jg19106	GO:0046872
jg19364	GO:0001540
jg19364	GO:0001883
jg19364	GO:0004553
jg19364	GO:0016818
jg19364	GO:0017076
jg19364	GO:0020037
jg19364	GO:0032549
jg19364	GO:0032555
jg19364	GO:0035639
jg19364	GO:0042803
jg19364	GO:0046872
jg19364	GO:0048408
jg19364	GO:0070011
jg19240	GO:0005342
jg19240	GO:0015075
jg19240	GO:0015125
jg19240	GO:0015291
jg18960	GO:0070011
jg19128	GO:0016861
jg20111	GO:0004659
jg19293	GO:0003677
jg19768	GO:0016831
jg19768	GO:0046872
jg20345	GO:0001883
jg20345	GO:0016818
jg20345	GO:0017076
jg20345	GO:0032549
jg20345	GO:0032555
jg20345	GO:0035639
jg19384	GO:0016168
jg19384	GO:0046872
jg20048	GO:0016818
jg20048	GO:0046872
jg20069	GO:0046872
jg19478	GO:0003723
jg19478	GO:0008168
jg20168	GO:0008483
jg19242	GO:0001883
jg19242	GO:0003677
jg19242	GO:0003723
jg19242	GO:0016301
jg19242	GO:0016773
jg19242	GO:0016779
jg19242	GO:0017076
jg19242	GO:0020037
jg19242	GO:0032549
jg19242	GO:0032555
jg19242	GO:0035639
jg19242	GO:0046872
jg20075	GO:0015036
jg20158	GO:0005342
jg20158	GO:0015075
jg20054	GO:0001883
jg20054	GO:0015645
jg20054	GO:0017076
jg20054	GO:0032549
jg20054	GO:0032555
jg20054	GO:0035639
jg19567	GO:0046872
jg20227	GO:0004553
jg19843	GO:0016747
jg19376	GO:0003723
jg19376	GO:0016298
jg19376	GO:0042578
jg19587	GO:0001883
jg19587	GO:0016301
jg19587	GO:0016773
jg19587	GO:0017076
jg19587	GO:0032549
jg19587	GO:0032555
jg19587	GO:0035639
jg19317	GO:0003995
jg19317	GO:0016634
jg19317	GO:0050660
jg18878	GO:0042578
jg12292	GO:0001883
jg12292	GO:0016301
jg12292	GO:0016781
jg12292	GO:0017076
jg12292	GO:0032549
jg12292	GO:0032555
jg12292	GO:0035639
jg12292	GO:0046872
jg12292	GO:2001070
jg19303	GO:0001883
jg19303	GO:0016301
jg19303	GO:0016773
jg19303	GO:0017076
jg19303	GO:0032549
jg19303	GO:0032555
jg19303	GO:0035639
jg19436	GO:0001883
jg19436	GO:0016818
jg19436	GO:0017076
jg19436	GO:0032549
jg19436	GO:0032555
jg19436	GO:0035639
jg19801	GO:0046872
jg20143	GO:0004659
jg20152	GO:0046872
jg19298	GO:0046872
jg19840	GO:0003677
jg20018	GO:0000982
jg20018	GO:0001067
jg20018	GO:0001228
jg20018	GO:0001883
jg20018	GO:0003677
jg20018	GO:0004518
jg20018	GO:0005034
jg20018	GO:0005548
jg20018	GO:0008168
jg20018	GO:0008483
jg20018	GO:0009883
jg20018	GO:0009884
jg20018	GO:0015075
jg20018	GO:0015267
jg20018	GO:0015399
jg20018	GO:0016301
jg20018	GO:0016773
jg20018	GO:0016775
jg20018	GO:0016818
jg20018	GO:0016820
jg20018	GO:0017076
jg20018	GO:0019199
jg20018	GO:0020037
jg20018	GO:0022838
jg20018	GO:0032549
jg20018	GO:0032555
jg20018	GO:0035639
jg20018	GO:0042578
jg20018	GO:0046872
jg20018	GO:0052689
jg20018	GO:0070011
jg19428	GO:0004842
jg19428	GO:0016881
jg18948	GO:0003723
jg20033	GO:0046872
jg20193	GO:0003677
jg20193	GO:0005048
jg20193	GO:0046872
jg19250	GO:0003677
jg19250	GO:0004518
jg19250	GO:0046872
jg20091	GO:0009000
jg20091	GO:0046872
jg18942	GO:0004121
jg18877	GO:0003677
jg12304	GO:0003677
jg12304	GO:0046872
jg12304	GO:0070011
jg19247	GO:0020037
jg19247	GO:0046872
jg18997	GO:0003677
jg20183	GO:0003677
jg20183	GO:0003723
jg20183	GO:0046872
jg20321	GO:0035091
jg19893	GO:0003677
jg19893	GO:0008327
jg19893	GO:0016747
jg19893	GO:0046872
jg19740	GO:0003954
jg19740	GO:0016655
jg19783	GO:0003677
jg19783	GO:0016301
jg19783	GO:0016773
jg19655	GO:0004738
jg19655	GO:0016624
jg19655	GO:0016831
jg19655	GO:0046872
jg18957	GO:0008194
jg18957	GO:0016758
jg20026	GO:0016298
jg20026	GO:0052689
jg19280	GO:0003677
jg19280	GO:0046872
jg19066	GO:0042578
jg19066	GO:0046872
jg20049	GO:0003677
jg19920	GO:0001883
jg19920	GO:0003723
jg19920	GO:0017076
jg19920	GO:0032549
jg19920	GO:0032555
jg19920	GO:0035639
jg19887	GO:0001883
jg19887	GO:0003779
jg19887	GO:0016301
jg19887	GO:0016773
jg19887	GO:0017076
jg19887	GO:0032549
jg19887	GO:0032555
jg19887	GO:0035091
jg19887	GO:0035639
jg19887	GO:0051015
jg19887	GO:0070300
jg19709	GO:0003677
jg19709	GO:0003723
jg19709	GO:0016779
jg19415	GO:0003723
jg19477	GO:0003723
jg19477	GO:0009982
jg20010	GO:0046872
jg19420	GO:0046872
jg19420	GO:0070011
jg19501	GO:0046872
jg31967	GO:0001883
jg31967	GO:0016876
jg31967	GO:0017076
jg31967	GO:0032549
jg31967	GO:0032555
jg31967	GO:0035639
jg31967	GO:0052689
jg31964	GO:0003677
jg31964	GO:0046872
jg31965	GO:0001540
jg31965	GO:0001883
jg31965	GO:0004553
jg31965	GO:0016818
jg31965	GO:0017076
jg31965	GO:0020037
jg31965	GO:0032549
jg31965	GO:0032555
jg31965	GO:0035639
jg31965	GO:0042803
jg31965	GO:0046872
jg31965	GO:0048408
jg31965	GO:0070011
jg76	GO:0001883
jg76	GO:0016301
jg76	GO:0016773
jg76	GO:0017076
jg76	GO:0032549
jg76	GO:0032555
jg76	GO:0035639
jg76	GO:0046872
jg37380	GO:0001883
jg37380	GO:0003677
jg37380	GO:0016818
jg37380	GO:0017076
jg37380	GO:0032549
jg37380	GO:0032555
jg37380	GO:0035639
jg10063	GO:0001883
jg10063	GO:0003677
jg10063	GO:0016616
jg10063	GO:0016702
jg10063	GO:0017076
jg10063	GO:0032549
jg10063	GO:0032555
jg10063	GO:0035639
jg10063	GO:0046872
jg10063	GO:0051287
jg10066	GO:0003677
jg10065	GO:0004930
jg95	GO:0016779
jg11	GO:0003723
jg11	GO:0004518
jg11	GO:0046872
jg18824	GO:0003723
jg18824	GO:0016779
jg18328	GO:0003677
jg18189	GO:0001883
jg18189	GO:0008194
jg18189	GO:0016301
jg18189	GO:0016758
jg18189	GO:0016773
jg18189	GO:0017076
jg18189	GO:0032549
jg18189	GO:0032555
jg18189	GO:0035639
jg18189	GO:0046872
jg18829	GO:0046872
jg18256	GO:0001883
jg18256	GO:0016301
jg18256	GO:0016773
jg18256	GO:0017076
jg18256	GO:0032549
jg18256	GO:0032555
jg18256	GO:0035639
jg17978	GO:0003723
jg17978	GO:0016779
jg17978	GO:0046872
jg17978	GO:0070011
jg18658	GO:0031406
jg17847	GO:0001883
jg17847	GO:0016301
jg17847	GO:0016773
jg17847	GO:0017076
jg17847	GO:0032549
jg17847	GO:0032555
jg17847	GO:0035639
jg18274	GO:0042578
jg17862	GO:0001883
jg17862	GO:0003723
jg17862	GO:0016880
jg17862	GO:0016884
jg17862	GO:0017076
jg17862	GO:0031406
jg17862	GO:0032549
jg17862	GO:0032555
jg17862	GO:0035639
jg18113	GO:0001883
jg18113	GO:0016301
jg18113	GO:0016773
jg18113	GO:0017076
jg18113	GO:0032549
jg18113	GO:0032555
jg18113	GO:0035639
jg17734	GO:0003723
jg18574	GO:0001883
jg18574	GO:0003677
jg18574	GO:0015631
jg18574	GO:0016620
jg18574	GO:0016842
jg18574	GO:0016861
jg18574	GO:0016876
jg18574	GO:0017076
jg18574	GO:0032549
jg18574	GO:0032555
jg18574	GO:0035605
jg18574	GO:0035639
jg18574	GO:0046872
jg18574	GO:0050661
jg18574	GO:0051287
jg18574	GO:0070011
jg18491	GO:0008194
jg18491	GO:0016758
jg18491	GO:0016779
jg18491	GO:0030695
jg17768	GO:0016831
jg17768	GO:0016836
jg18164	GO:0004553
jg17888	GO:0046872
jg17888	GO:0070011
jg18306	GO:0001883
jg18306	GO:0003677
jg18306	GO:0016747
jg18306	GO:0016818
jg18306	GO:0017076
jg18306	GO:0032549
jg18306	GO:0032555
jg18306	GO:0035639
jg18175	GO:0046872
jg18090	GO:0003677
jg18090	GO:0016298
