Query	GO:EggNOG GO Biological
jg12080	GO:1901565
jg12080	GO:1901658
jg12402	GO:0000278
jg12402	GO:0006259
jg12402	GO:0006796
jg12402	GO:0007166
jg12402	GO:0007389
jg12402	GO:0007525
jg12402	GO:0009059
jg12402	GO:0009790
jg12402	GO:0009887
jg12402	GO:0009893
jg12402	GO:0009894
jg12402	GO:0009966
jg12402	GO:0010646
jg12402	GO:0022402
jg12402	GO:0022603
jg12402	GO:0023056
jg12402	GO:0023057
jg12402	GO:0030154
jg12402	GO:0034645
jg12402	GO:0036211
jg12402	GO:0036342
jg12402	GO:0042127
jg12402	GO:0043412
jg12402	GO:0044267
jg12402	GO:0048513
jg12402	GO:0048522
jg12402	GO:0048523
jg12402	GO:0048584
jg12402	GO:0048585
jg12402	GO:0048638
jg12402	GO:0048731
jg12402	GO:0051270
jg12402	GO:0051318
jg12402	GO:0051329
jg12402	GO:0051726
jg12402	GO:0060255
jg12402	GO:0080090
jg12402	GO:0090304
jg12402	GO:2000026
jg12402	GO:2000145
jg11529	GO:0016042
jg11687	GO:0006796
jg12132	GO:0015748
jg12132	GO:0055085
jg12132	GO:0071702
jg12132	GO:0071705
jg11856	GO:0000302
jg11856	GO:0009416
jg11856	GO:0010038
jg11856	GO:0042542
jg11856	GO:0097305
jg11494	GO:0036293
jg12047	GO:0006259
jg12047	GO:0006974
jg12047	GO:0009889
jg12047	GO:0031323
jg12047	GO:0051171
jg12047	GO:0060255
jg12047	GO:0080090
jg12047	GO:0090304
jg12373	GO:0006887
jg12373	GO:0015031
jg12373	GO:0016192
jg12373	GO:0042545
jg12373	GO:0045184
jg12373	GO:0046903
jg12373	GO:0071702
jg11932	GO:0009059
jg11932	GO:0009889
jg11932	GO:0009893
jg11932	GO:0010467
jg11932	GO:0016070
jg11932	GO:0018130
jg11932	GO:0019438
jg11932	GO:0031323
jg11932	GO:0034645
jg11932	GO:0034654
jg11932	GO:0044271
jg11932	GO:0048522
jg11932	GO:0051171
jg11932	GO:0051707
jg11932	GO:0060255
jg11932	GO:0080090
jg11932	GO:0090304
jg11932	GO:1901362
jg11545	GO:0009059
jg11545	GO:0009723
jg11545	GO:0009733
jg11545	GO:0009889
jg11545	GO:0010467
jg11545	GO:0016070
jg11545	GO:0018130
jg11545	GO:0019438
jg11545	GO:0031323
jg11545	GO:0032870
jg11545	GO:0034645
jg11545	GO:0034654
jg11545	GO:0044271
jg11545	GO:0051171
jg11545	GO:0051707
jg11545	GO:0060255
jg11545	GO:0071310
jg11545	GO:0080090
jg11545	GO:0090304
jg11545	GO:1901362
jg12322	GO:0006259
jg12322	GO:0006325
jg12322	GO:0006753
jg12322	GO:0006796
jg12322	GO:0009059
jg12322	GO:0009116
jg12322	GO:0009294
jg12322	GO:0009889
jg12322	GO:0009892
jg12322	GO:0009893
jg12322	GO:0010467
jg12322	GO:0016070
jg12322	GO:0018130
jg12322	GO:0019438
jg12322	GO:0019439
jg12322	GO:0019693
jg12322	GO:0031323
jg12322	GO:0032197
jg12322	GO:0034645
jg12322	GO:0034654
jg12322	GO:0034655
jg12322	GO:0044270
jg12322	GO:0044271
jg12322	GO:0046434
jg12322	GO:0046700
jg12322	GO:0048522
jg12322	GO:0048523
jg12322	GO:0051128
jg12322	GO:0051171
jg12322	GO:0051276
jg12322	GO:0060255
jg12322	GO:0072521
jg12322	GO:0080090
jg12322	GO:0090304
jg12322	GO:1901136
jg12322	GO:1901292
jg12322	GO:1901361
jg12322	GO:1901362
jg12322	GO:1901565
jg12322	GO:1901658
jg11756	GO:0002253
jg11756	GO:0002684
jg11756	GO:0007389
jg11756	GO:0009682
jg11756	GO:0009753
jg11756	GO:0009791
jg11756	GO:0009838
jg11756	GO:0009886
jg11756	GO:0009887
jg11756	GO:0010016
jg11756	GO:0010022
jg11756	GO:0010227
jg11756	GO:0032870
jg11756	GO:0036211
jg11756	GO:0043412
jg11756	GO:0044267
jg11756	GO:0048507
jg11756	GO:0048513
jg11756	GO:0048584
jg11756	GO:0048731
jg11756	GO:0048827
jg11756	GO:0050776
jg11756	GO:0051707
jg11756	GO:0071310
jg11756	GO:0080134
jg11756	GO:1901701
jg12521	GO:0019438
jg12521	GO:0032989
jg12521	GO:0048229
jg11489	GO:0009059
jg11489	GO:0009889
jg11489	GO:0010048
jg11489	GO:0010467
jg11489	GO:0016070
jg11489	GO:0018130
jg11489	GO:0019438
jg11489	GO:0031323
jg11489	GO:0034645
jg11489	GO:0034654
jg11489	GO:0044271
jg11489	GO:0051171
jg11489	GO:0060255
jg11489	GO:0080090
jg11489	GO:0090304
jg11489	GO:1901362
jg11489	GO:2000026
jg12400	GO:0009059
jg12400	GO:0009889
jg12400	GO:0010467
jg12400	GO:0016070
jg12400	GO:0018130
jg12400	GO:0019438
jg12400	GO:0031323
jg12400	GO:0034645
jg12400	GO:0034654
jg12400	GO:0044271
jg12400	GO:0051171
jg12400	GO:0060255
jg12400	GO:0080090
jg12400	GO:0090304
jg12400	GO:1901362
jg12279	GO:0009059
jg12279	GO:0009889
jg12279	GO:0010467
jg12279	GO:0016070
jg12279	GO:0031323
jg12279	GO:0034645
jg12279	GO:0044267
jg12279	GO:0046740
jg12279	GO:0051701
jg12279	GO:0051707
jg12279	GO:0052192
jg12279	GO:0060255
jg12279	GO:0080090
jg12279	GO:0090304
jg11697	GO:0000910
jg11697	GO:0001558
jg11697	GO:0006972
jg11697	GO:0009651
jg11697	GO:0009856
jg11697	GO:0009860
jg11697	GO:0010038
jg11697	GO:0015031
jg11697	GO:0016192
jg11697	GO:0016197
jg11697	GO:0022402
jg11697	GO:0022603
jg11697	GO:0030154
jg11697	GO:0032989
jg11697	GO:0034613
jg11697	GO:0035556
jg11697	GO:0045184
jg11697	GO:0048588
jg11697	GO:0048638
jg11697	GO:0048868
jg11697	GO:0051128
jg11697	GO:0071702
jg12068	GO:0006325
jg12068	GO:0015031
jg12068	GO:0016192
jg12068	GO:0034613
jg12068	GO:0045184
jg12068	GO:0051276
jg12068	GO:0071702
jg11604	GO:0006508
jg11604	GO:0009057
jg11604	GO:0009059
jg11604	GO:0009306
jg11604	GO:0009889
jg11604	GO:0009892
jg11604	GO:0010038
jg11604	GO:0010467
jg11604	GO:0015031
jg11604	GO:0016070
jg11604	GO:0016192
jg11604	GO:0018130
jg11604	GO:0019226
jg11604	GO:0019438
jg11604	GO:0030163
jg11604	GO:0030725
jg11604	GO:0031323
jg11604	GO:0034645
jg11604	GO:0034654
jg11604	GO:0043063
jg11604	GO:0044265
jg11604	GO:0044267
jg11604	GO:0044271
jg11604	GO:0045184
jg11604	GO:0046903
jg11604	GO:0048477
jg11604	GO:0048523
jg11604	GO:0051049
jg11604	GO:0051093
jg11604	GO:0051128
jg11604	GO:0051171
jg11604	GO:0060255
jg11604	GO:0060341
jg11604	GO:0071702
jg11604	GO:0080090
jg11604	GO:0090304
jg11604	GO:1901362
jg11604	GO:2000026
jg11964	GO:0005976
jg11964	GO:0005985
jg11964	GO:0009311
jg11964	GO:0009790
jg11964	GO:0009791
jg11964	GO:0016052
jg11964	GO:0044264
jg11964	GO:0044275
jg11964	GO:0044724
jg11964	GO:0046352
jg11964	GO:0048731
jg11964	GO:0048827
jg12491	GO:0000278
jg12491	GO:0000910
jg12491	GO:0002366
jg12491	GO:0002444
jg12491	GO:0006259
jg12491	GO:0006869
jg12491	GO:0006887
jg12491	GO:0006888
jg12491	GO:0006909
jg12491	GO:0007009
jg12491	GO:0007018
jg12491	GO:0007033
jg12491	GO:0007034
jg12491	GO:0008333
jg12491	GO:0009059
jg12491	GO:0009651
jg12491	GO:0009737
jg12491	GO:0009832
jg12491	GO:0010324
jg12491	GO:0015031
jg12491	GO:0016050
jg12491	GO:0016192
jg12491	GO:0016197
jg12491	GO:0016482
jg12491	GO:0022402
jg12491	GO:0032506
jg12491	GO:0032880
jg12491	GO:0033993
jg12491	GO:0034613
jg12491	GO:0034645
jg12491	GO:0036230
jg12491	GO:0045184
jg12491	GO:0046903
jg12491	GO:0046909
jg12491	GO:0048284
jg12491	GO:0048285
jg12491	GO:0051049
jg12491	GO:0051128
jg12491	GO:0060341
jg12491	GO:0061025
jg12491	GO:0065003
jg12491	GO:0071702
jg12491	GO:0071822
jg12491	GO:0072657
jg12491	GO:0090304
jg12491	GO:0097305
jg12574	GO:0008652
jg12574	GO:0009072
jg12574	GO:0009308
jg12574	GO:0009416
jg12574	GO:0016053
jg12574	GO:0018130
jg12574	GO:0019438
jg12574	GO:0042430
jg12574	GO:0043436
jg12574	GO:0044106
jg12574	GO:0044271
jg12574	GO:0044283
jg12574	GO:1901362
jg12574	GO:1901566
jg12574	GO:1901605
jg11432	GO:0009651
jg11432	GO:0036211
jg11432	GO:0042631
jg11432	GO:0043412
jg11432	GO:0044267
jg11432	GO:0071462
jg11432	GO:0071470
jg11432	GO:1901701
jg11667	GO:0006753
jg11667	GO:0006796
jg11667	GO:0009116
jg11667	GO:0015031
jg11667	GO:0016482
jg11667	GO:0019439
jg11667	GO:0019693
jg11667	GO:0034613
jg11667	GO:0034655
jg11667	GO:0044270
jg11667	GO:0045184
jg11667	GO:0046434
jg11667	GO:0046700
jg11667	GO:0071702
jg11667	GO:0072521
jg11667	GO:1901136
jg11667	GO:1901292
jg11667	GO:1901361
jg11667	GO:1901565
jg11667	GO:1901658
jg11408	GO:0036211
jg11408	GO:0043412
jg11408	GO:0044267
jg11408	GO:0065003
jg11408	GO:0071822
jg11410	GO:0006811
jg11410	GO:0009791
jg11410	GO:0015748
jg11410	GO:0048513
jg11410	GO:0048731
jg11410	GO:0048827
jg11410	GO:0055085
jg11410	GO:0071702
jg11410	GO:0071705
jg11410	GO:1901264
jg12149	GO:0009059
jg12149	GO:0009889
jg12149	GO:0010467
jg12149	GO:0016070
jg12149	GO:0018130
jg12149	GO:0019438
jg12149	GO:0031323
jg12149	GO:0034645
jg12149	GO:0034654
jg12149	GO:0044271
jg12149	GO:0051171
jg12149	GO:0060255
jg12149	GO:0080090
jg12149	GO:0090304
jg12149	GO:1901362
jg12417	GO:0006796
jg12417	GO:0006811
jg12417	GO:0006818
jg12417	GO:0036211
jg12417	GO:0043412
jg12417	GO:0044267
jg12417	GO:0048878
jg12417	GO:0055085
jg12475	GO:0006811
jg12475	GO:0051049
jg12475	GO:0055085
jg12475	GO:0071805
jg11682	GO:0009407
jg11682	GO:0009651
jg11682	GO:0009733
jg11682	GO:0009814
jg11682	GO:0009889
jg11682	GO:0010038
jg11682	GO:0032870
jg11682	GO:0046283
jg11682	GO:0051707
jg11682	GO:0071310
jg11682	GO:0080090
jg11426	GO:0016192
jg11639	GO:0035556
jg11721	GO:0006325
jg11721	GO:0009059
jg11721	GO:0009889
jg11721	GO:0010467
jg11721	GO:0016070
jg11721	GO:0018130
jg11721	GO:0019438
jg11721	GO:0031323
jg11721	GO:0034645
jg11721	GO:0034654
jg11721	GO:0044271
jg11721	GO:0051171
jg11721	GO:0051276
jg11721	GO:0060255
jg11721	GO:0080090
jg11721	GO:0090304
jg11721	GO:1901362
jg12151	GO:0006753
jg12151	GO:0006796
jg12151	GO:0007029
jg12151	GO:0009116
jg12151	GO:0019439
jg12151	GO:0019693
jg12151	GO:0034613
jg12151	GO:0034655
jg12151	GO:0044270
jg12151	GO:0046434
jg12151	GO:0046700
jg12151	GO:0072521
jg12151	GO:1901136
jg12151	GO:1901292
jg12151	GO:1901361
jg12151	GO:1901565
jg12151	GO:1901658
jg11908	GO:0006753
jg11908	GO:0006796
jg11908	GO:0009225
jg11908	GO:0018130
jg11908	GO:0019438
jg11908	GO:0032989
jg11908	GO:0034654
jg11908	GO:0044271
jg11908	GO:0046368
jg11908	GO:0090407
jg11908	GO:1901137
jg11908	GO:1901293
jg11908	GO:1901362
jg12137	GO:0006796
jg12137	GO:0008544
jg12137	GO:0010015
jg12137	GO:0030154
jg12137	GO:0036211
jg12137	GO:0043412
jg12137	GO:0044267
jg12137	GO:0048469
jg12137	GO:0048513
jg12137	GO:0048731
jg12137	GO:0060429
jg12110	GO:0031323
jg12108	GO:0006508
jg12108	GO:0044267
jg12108	GO:0065003
jg12108	GO:0071822
jg11937	GO:0009723
jg11937	GO:0016482
jg11937	GO:0032870
jg11937	GO:0048513
jg11937	GO:0048731
jg11937	GO:0051169
jg11937	GO:0051236
jg11937	GO:0071310
jg11937	GO:0071702
jg11937	GO:0071705
jg11402	GO:0009059
jg11402	GO:0009889
jg11402	GO:0010467
jg11402	GO:0016070
jg11402	GO:0018130
jg11402	GO:0019438
jg11402	GO:0031323
jg11402	GO:0034645
jg11402	GO:0034654
jg11402	GO:0044271
jg11402	GO:0051171
jg11402	GO:0060255
jg11402	GO:0080090
jg11402	GO:0090304
jg11402	GO:1901362
jg12042	GO:0000302
jg12042	GO:0006518
jg12042	GO:0006749
jg12042	GO:0008652
jg12042	GO:0009753
jg12042	GO:0009791
jg12042	GO:0009814
jg12042	GO:0010038
jg12042	GO:0010193
jg12042	GO:0016053
jg12042	GO:0016144
jg12042	GO:0018130
jg12042	GO:0019438
jg12042	GO:0019757
jg12042	GO:0042430
jg12042	GO:0042545
jg12042	GO:0043436
jg12042	GO:0043603
jg12042	GO:0044271
jg12042	GO:0044272
jg12042	GO:0044283
jg12042	GO:0044550
jg12042	GO:0048731
jg12042	GO:0051707
jg12042	GO:0052314
jg12042	GO:0052482
jg12042	GO:0052542
jg12042	GO:0052543
jg12042	GO:0052545
jg12042	GO:1901137
jg12042	GO:1901362
jg12042	GO:1901566
jg12042	GO:1901659
jg11412	GO:0000302
jg11412	GO:0006508
jg11412	GO:0009057
jg11412	GO:0009753
jg11412	GO:0010260
jg11412	GO:0030163
jg11412	GO:0036211
jg11412	GO:0042542
jg11412	GO:0043412
jg11412	GO:0044265
jg11412	GO:0044267
jg11412	GO:0048513
jg11412	GO:0048731
jg11412	GO:0048827
jg12524	GO:0009059
jg12524	GO:0010467
jg12524	GO:0034645
jg12524	GO:0044267
jg12019	GO:0006259
jg12019	GO:0009059
jg12019	GO:0009737
jg12019	GO:0009889
jg12019	GO:0010467
jg12019	GO:0016070
jg12019	GO:0018130
jg12019	GO:0019438
jg12019	GO:0031323
jg12019	GO:0033993
jg12019	GO:0034645
jg12019	GO:0034654
jg12019	GO:0044271
jg12019	GO:0051171
jg12019	GO:0051276
jg12019	GO:0060249
jg12019	GO:0060255
jg12019	GO:0080090
jg12019	GO:0090304
jg12019	GO:0097305
jg12019	GO:1901362
jg12438	GO:0006796
jg12438	GO:0036211
jg12438	GO:0043412
jg12438	GO:0044267
jg12494	GO:0036211
jg12494	GO:0043412
jg12494	GO:0044267
jg12229	GO:0010467
jg12229	GO:0016070
jg12229	GO:0031323
jg12229	GO:0051171
jg12229	GO:0060255
jg12229	GO:0065003
jg12229	GO:0071826
jg12229	GO:0080090
jg12229	GO:0090304
jg12191	GO:0006811
jg12191	GO:0010038
jg12191	GO:0010167
jg12191	GO:0042126
jg12191	GO:0042128
jg12191	GO:0043436
jg12191	GO:0055085
jg12191	GO:0071705
jg12499	GO:0006753
jg12499	GO:0006796
jg12499	GO:0006811
jg12499	GO:0006818
jg12499	GO:0007030
jg12499	GO:0009116
jg12499	GO:0009651
jg12499	GO:0009790
jg12499	GO:0009791
jg12499	GO:0009832
jg12499	GO:0019439
jg12499	GO:0019693
jg12499	GO:0034655
jg12499	GO:0044270
jg12499	GO:0046434
jg12499	GO:0046700
jg12499	GO:0048731
jg12499	GO:0051707
jg12499	GO:0055085
jg12499	GO:0072521
jg12499	GO:1901136
jg12499	GO:1901292
jg12499	GO:1901361
jg12499	GO:1901565
jg12499	GO:1901658
jg12546	GO:0006066
jg12546	GO:0006644
jg12546	GO:0006796
jg12546	GO:0008610
jg12546	GO:0008654
jg12546	GO:0009308
jg12546	GO:0044106
jg12546	GO:0044283
jg12546	GO:0045017
jg12546	GO:0046470
jg12546	GO:0046486
jg12546	GO:0090407
jg12546	GO:1901566
jg12546	GO:1901617
jg12407	GO:0009059
jg12407	GO:0009889
jg12407	GO:0010467
jg12407	GO:0031323
jg12407	GO:0034645
jg12407	GO:0044267
jg12407	GO:0060255
jg12407	GO:0065003
jg12407	GO:0071826
jg12407	GO:0080090
jg11771	GO:0005996
jg11771	GO:0006643
jg11771	GO:0006644
jg11771	GO:0006796
jg11771	GO:0008610
jg11771	GO:0008654
jg11771	GO:0009059
jg11771	GO:0009889
jg11771	GO:0016051
jg11771	GO:0031323
jg11771	GO:0034645
jg11771	GO:0036211
jg11771	GO:0042157
jg11771	GO:0043412
jg11771	GO:0044267
jg11771	GO:0045017
jg11771	GO:0046467
jg11771	GO:0046486
jg11771	GO:0051171
jg11771	GO:0060255
jg11771	GO:0080090
jg11771	GO:0090407
jg11771	GO:1901137
jg11746	GO:0015031
jg11746	GO:0016192
jg11746	GO:0045184
jg11746	GO:0071702
jg11729	GO:0006720
jg11729	GO:0008299
jg11729	GO:0008610
jg11729	GO:0016053
jg11729	GO:0043436
jg11729	GO:0044283
jg12245	GO:0006796
jg11579	GO:0006753
jg11579	GO:0006796
jg11579	GO:0009116
jg11579	GO:0009733
jg11579	GO:0009739
jg11579	GO:0009889
jg11579	GO:0009966
jg11579	GO:0010646
jg11579	GO:0019439
jg11579	GO:0019693
jg11579	GO:0023057
jg11579	GO:0031323
jg11579	GO:0033993
jg11579	GO:0034655
jg11579	GO:0044270
jg11579	GO:0046434
jg11579	GO:0046700
jg11579	GO:0048513
jg11579	GO:0048523
jg11579	GO:0048585
jg11579	GO:0048731
jg11579	GO:0051171
jg11579	GO:0060255
jg11579	GO:0072521
jg11579	GO:0080090
jg11579	GO:1901136
jg11579	GO:1901292
jg11579	GO:1901361
jg11579	GO:1901565
jg11579	GO:1901658
jg11579	GO:2000026
jg12609	GO:0010038
jg12609	GO:0044267
jg12378	GO:0006796
jg11724	GO:0006796
jg11724	GO:0009059
jg11724	GO:0009737
jg11724	GO:0009889
jg11724	GO:0009892
jg11724	GO:0010467
jg11724	GO:0016070
jg11724	GO:0018130
jg11724	GO:0019438
jg11724	GO:0031323
jg11724	GO:0032870
jg11724	GO:0033993
jg11724	GO:0034645
jg11724	GO:0034654
jg11724	GO:0044271
jg11724	GO:0048523
jg11724	GO:0051171
jg11724	GO:0060255
jg11724	GO:0071310
jg11724	GO:0080090
jg11724	GO:0090304
jg11724	GO:0097305
jg11724	GO:1901362
jg11724	GO:1901701
jg12193	GO:0010467
jg12193	GO:0016070
jg12193	GO:0042254
jg12193	GO:0090304
jg12157	GO:0006796
jg12157	GO:0036211
jg12157	GO:0043412
jg12157	GO:0044267
jg12602	GO:0005991
jg12602	GO:0006796
jg12602	GO:0009311
jg12602	GO:0016051
jg12602	GO:0034637
jg12602	GO:0046351
jg12163	GO:0008652
jg12163	GO:0009072
jg12163	GO:0009308
jg12163	GO:0016053
jg12163	GO:0018130
jg12163	GO:0019438
jg12163	GO:0042430
jg12163	GO:0043436
jg12163	GO:0044106
jg12163	GO:0044271
jg12163	GO:0044283
jg12163	GO:1901362
jg12163	GO:1901566
jg12163	GO:1901605
jg12114	GO:0006259
jg12114	GO:0006325
jg12114	GO:0051276
jg12114	GO:0065003
jg12114	GO:0071824
jg12114	GO:0090304
jg11578	GO:0006508
jg11578	GO:0009057
jg11578	GO:0030163
jg11578	GO:0035556
jg11578	GO:0036211
jg11578	GO:0043412
jg11578	GO:0044265
jg11578	GO:0044267
jg11578	GO:0048229
jg12374	GO:0007010
jg12374	GO:0030036
jg12374	GO:0071822
jg12625	GO:0006766
jg12625	GO:0006768
jg12625	GO:0009110
jg12625	GO:0016053
jg12625	GO:0018130
jg12625	GO:0042364
jg12625	GO:0043436
jg12625	GO:0043603
jg12625	GO:0044271
jg12625	GO:0044272
jg12625	GO:0044283
jg12625	GO:1901362
jg12625	GO:1901566
jg11523	GO:0043086
jg11523	GO:0051336
jg11414	GO:0006796
jg11414	GO:0023014
jg11414	GO:0036211
jg11414	GO:0043412
jg11414	GO:0044267
jg12206	GO:0006796
jg12206	GO:0010941
jg12206	GO:0036211
jg12206	GO:0043412
jg12206	GO:0044267
jg12206	GO:0048523
jg12206	GO:0048585
jg12206	GO:0051707
jg12206	GO:0080134
jg12140	GO:0006631
jg12140	GO:0008610
jg12140	GO:0009737
jg12140	GO:0009753
jg12140	GO:0009814
jg12140	GO:0016053
jg12140	GO:0033993
jg12140	GO:0043436
jg12140	GO:0044283
jg12140	GO:0048513
jg12140	GO:0048731
jg12140	GO:0051707
jg12140	GO:0097305
jg12049	GO:0006796
jg12049	GO:0036211
jg12049	GO:0043412
jg12049	GO:0044267
jg11816	GO:0006066
jg11816	GO:0006720
jg11816	GO:0009966
jg11816	GO:0010646
jg11816	GO:0023057
jg11816	GO:0048523
jg11816	GO:0048585
jg12386	GO:0006508
jg11987	GO:0009651
jg12520	GO:0008652
jg12520	GO:0009063
jg12520	GO:0009072
jg12520	GO:0009416
jg12520	GO:0016053
jg12520	GO:0016054
jg12520	GO:0019438
jg12520	GO:0043436
jg12520	GO:0044282
jg12520	GO:0044283
jg12520	GO:1901362
jg12520	GO:1901565
jg12520	GO:1901566
jg12520	GO:1901605
jg12104	GO:0006631
jg12104	GO:0008610
jg12104	GO:0016053
jg12104	GO:0043436
jg12104	GO:0044283
jg11997	GO:0006259
jg11997	GO:0006974
jg11997	GO:0009059
jg11997	GO:0034645
jg11997	GO:0090304
jg11638	GO:0005976
jg11638	GO:0009416
jg11638	GO:0009733
jg11638	GO:0032989
jg11638	GO:0044264
jg12008	GO:0009059
jg12008	GO:0009100
jg12008	GO:0034645
jg12008	GO:0036211
jg12008	GO:0043412
jg12008	GO:0043413
jg12008	GO:0044267
jg12008	GO:1901137
jg12010	GO:0006259
jg12010	GO:0009059
jg12010	GO:0034645
jg12010	GO:0090304
jg12197	GO:0001510
jg12197	GO:0010467
jg12197	GO:0016070
jg12197	GO:0043412
jg12197	GO:0090304
jg12458	GO:0006753
jg12458	GO:0006796
jg12458	GO:0007018
jg12458	GO:0009116
jg12458	GO:0019439
jg12458	GO:0019693
jg12458	GO:0034655
jg12458	GO:0044270
jg12458	GO:0046434
jg12458	GO:0046700
jg12458	GO:0072521
jg12458	GO:1901136
jg12458	GO:1901292
jg12458	GO:1901361
jg12458	GO:1901565
jg12458	GO:1901658
jg11953	GO:0006811
jg11953	GO:0009059
jg11953	GO:0009889
jg11953	GO:0010467
jg11953	GO:0016070
jg11953	GO:0018130
jg11953	GO:0019438
jg11953	GO:0031323
jg11953	GO:0034645
jg11953	GO:0034654
jg11953	GO:0044271
jg11953	GO:0048229
jg11953	GO:0051171
jg11953	GO:0055085
jg11953	GO:0060255
jg11953	GO:0072348
jg11953	GO:0080090
jg11953	GO:0090304
jg11953	GO:1901362
jg11536	GO:0006259
jg11536	GO:0090304
jg12612	GO:0006796
jg12612	GO:0036211
jg12612	GO:0043412
jg12612	GO:0044267
jg12062	GO:0000226
jg12062	GO:0000278
jg12062	GO:0002164
jg12062	GO:0005996
jg12062	GO:0006796
jg12062	GO:0006811
jg12062	GO:0007010
jg12062	GO:0007281
jg12062	GO:0009059
jg12062	GO:0009790
jg12062	GO:0009791
jg12062	GO:0009889
jg12062	GO:0009892
jg12062	GO:0009893
jg12062	GO:0010171
jg12062	GO:0010467
jg12062	GO:0016052
jg12062	GO:0016070
jg12062	GO:0016482
jg12062	GO:0018130
jg12062	GO:0018992
jg12062	GO:0019438
jg12062	GO:0022402
jg12062	GO:0030154
jg12062	GO:0031323
jg12062	GO:0032880
jg12062	GO:0034645
jg12062	GO:0034654
jg12062	GO:0036211
jg12062	GO:0042127
jg12062	GO:0043412
jg12062	GO:0044267
jg12062	GO:0044271
jg12062	GO:0044724
jg12062	GO:0046660
jg12062	GO:0046835
jg12062	GO:0048513
jg12062	GO:0048522
jg12062	GO:0048523
jg12062	GO:0048731
jg12062	GO:0048806
jg12062	GO:0051049
jg12062	GO:0051169
jg12062	GO:0051171
jg12062	GO:0051236
jg12062	GO:0051445
jg12062	GO:0051707
jg12062	GO:0051726
jg12062	GO:0055085
jg12062	GO:0060255
jg12062	GO:0060341
jg12062	GO:0060968
jg12062	GO:0065003
jg12062	GO:0071702
jg12062	GO:0071705
jg12062	GO:0071805
jg12062	GO:0071822
jg12062	GO:0071826
jg12062	GO:0080090
jg12062	GO:0090304
jg12062	GO:1901362
jg12460	GO:0006753
jg12460	GO:0006796
jg12460	GO:0009059
jg12460	GO:0009116
jg12460	GO:0010467
jg12460	GO:0019439
jg12460	GO:0019693
jg12460	GO:0034645
jg12460	GO:0034655
jg12460	GO:0044267
jg12460	GO:0044270
jg12460	GO:0046434
jg12460	GO:0046700
jg12460	GO:0072521
jg12460	GO:1901136
jg12460	GO:1901292
jg12460	GO:1901361
jg12460	GO:1901565
jg12460	GO:1901658
jg12346	GO:0006066
jg12346	GO:0006069
jg12346	GO:0009791
jg12346	GO:0010286
jg12346	GO:0046292
jg12346	GO:0048731
jg11947	GO:0006811
jg11947	GO:0015849
jg11947	GO:0043436
jg11947	GO:0051707
jg11947	GO:0055085
jg11947	GO:0071702
jg11947	GO:0071705
jg11947	GO:1901605
jg12440	GO:0010467
jg12440	GO:0016070
jg12440	GO:0065003
jg12440	GO:0071826
jg12440	GO:0090304
jg11482	GO:0009059
jg11482	GO:0009889
jg11482	GO:0010467
jg11482	GO:0016070
jg11482	GO:0018130
jg11482	GO:0019438
jg11482	GO:0031323
jg11482	GO:0034645
jg11482	GO:0034654
jg11482	GO:0044271
jg11482	GO:0048513
jg11482	GO:0048731
jg11482	GO:0051171
jg11482	GO:0051707
jg11482	GO:0060255
jg11482	GO:0080090
jg11482	GO:0090304
jg11482	GO:1901362
jg11482	GO:2000026
jg11608	GO:0009723
jg11608	GO:0009966
jg11608	GO:0010646
jg11608	GO:0023057
jg11608	GO:0048523
jg11608	GO:0048585
jg12134	GO:0009059
jg12134	GO:0009889
jg12134	GO:0010467
jg12134	GO:0016070
jg12134	GO:0018130
jg12134	GO:0019438
jg12134	GO:0031323
jg12134	GO:0034645
jg12134	GO:0034654
jg12134	GO:0044271
jg12134	GO:0051171
jg12134	GO:0060255
jg12134	GO:0080090
jg12134	GO:0090304
jg12134	GO:1901362
jg11878	GO:0009892
jg11878	GO:0010467
jg11878	GO:0014070
jg11878	GO:0016070
jg11878	GO:0043331
jg11878	GO:0060255
jg11878	GO:0071310
jg11878	GO:0090304
jg11878	GO:1901699
jg12069	GO:0009737
jg12069	GO:0033993
jg12069	GO:0097305
jg12099	GO:0001510
jg12099	GO:0006479
jg12099	GO:0010467
jg12099	GO:0016070
jg12099	GO:0036211
jg12099	GO:0043412
jg12099	GO:0044267
jg12099	GO:0090304
jg11447	GO:0005976
jg11447	GO:0005985
jg11447	GO:0009057
jg11447	GO:0009272
jg11447	GO:0009311
jg11447	GO:0009737
jg11447	GO:0009739
jg11447	GO:0016052
jg11447	GO:0022603
jg11447	GO:0033993
jg11447	GO:0044264
jg11447	GO:0044275
jg11447	GO:0044724
jg11447	GO:0046352
jg11447	GO:0046903
jg11447	GO:0051128
jg11447	GO:0097305
jg12007	GO:0009059
jg12007	GO:0009723
jg12007	GO:0009889
jg12007	GO:0010467
jg12007	GO:0016070
jg12007	GO:0018130
jg12007	GO:0019438
jg12007	GO:0031323
jg12007	GO:0032870
jg12007	GO:0034645
jg12007	GO:0034654
jg12007	GO:0044271
jg12007	GO:0051171
jg12007	GO:0051707
jg12007	GO:0060255
jg12007	GO:0071310
jg12007	GO:0080090
jg12007	GO:0090304
jg12007	GO:1901362
jg11651	GO:0006643
jg11651	GO:0006644
jg11651	GO:0006796
jg11651	GO:0015031
jg11651	GO:0034613
jg11651	GO:0045184
jg11651	GO:0046486
jg11651	GO:0071702
jg12168	GO:0006644
jg12168	GO:0006796
jg12168	GO:0030258
jg12168	GO:0046486
